timestamp,value_usdc,cash,qty_LTCUSDC
2025-07-05 03:15:00+00:00,334.6683326281472,0.0,3.856514549759705
2025-07-05 03:30:00+00:00,334.24411602767367,0.0,3.856514549759705
2025-07-05 03:45:00+00:00,334.591202337152,0.0,3.856514549759705
2025-07-05 04:00:00+00:00,333.3185525357313,0.0,3.856514549759705
2025-07-05 04:15:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 04:30:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 04:45:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 05:00:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 05:15:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 05:30:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 05:45:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 06:00:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 06:15:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 06:30:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 06:45:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 07:00:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 07:15:00+00:00,334.8225932101376,334.8225932101376,0.0
2025-07-05 07:30:00+00:00,334.8225932101376,0.0,3.8811011152212544
2025-07-05 07:45:00+00:00,334.6673491655288,0.0,3.8811011152212544
2025-07-05 08:00:00+00:00,334.86140422128983,0.0,3.8811011152212544
2025-07-05 08:15:00+00:00,334.5121051209199,0.0,3.8811011152212544
2025-07-05 08:30:00+00:00,334.2792390540066,0.0,3.8811011152212544
2025-07-05 08:45:00+00:00,334.8225932101376,0.0,3.8811011152212544
2025-07-05 09:00:00+00:00,334.08518399824555,0.0,3.8811011152212544
2025-07-05 09:15:00+00:00,333.2313417528969,0.0,3.8811011152212544
2025-07-05 09:30:00+00:00,333.92993995363673,0.0,3.8811011152212544
2025-07-05 09:45:00+00:00,334.93902624359424,0.0,3.8811011152212544
2025-07-05 10:00:00+00:00,334.7837821989854,0.0,3.8811011152212544
2025-07-05 10:15:00+00:00,335.2883253439642,0.0,3.8811011152212544
2025-07-05 10:30:00+00:00,334.90021523244206,0.0,3.8811011152212544
2025-07-05 10:45:00+00:00,335.01664826589865,0.0,3.8811011152212544
2025-07-05 11:00:00+00:00,335.0554592770509,0.0,3.8811011152212544
2025-07-05 11:15:00+00:00,336.2586006227695,0.0,3.8811011152212544
2025-07-05 11:30:00+00:00,336.530277700835,336.530277700835,0.0
2025-07-05 11:45:00+00:00,336.530277700835,336.530277700835,0.0
2025-07-05 12:00:00+00:00,336.530277700835,336.530277700835,0.0
2025-07-05 12:15:00+00:00,336.530277700835,0.0,3.896379271747539
2025-07-05 12:30:00+00:00,336.84198804257477,0.0,3.896379271747539
2025-07-05 12:45:00+00:00,337.50437251877185,337.50437251877185,0.0
2025-07-05 13:00:00+00:00,337.50437251877185,337.50437251877185,0.0
2025-07-05 13:15:00+00:00,337.50437251877185,337.50437251877185,0.0
2025-07-05 13:30:00+00:00,337.50437251877185,337.50437251877185,0.0
2025-07-05 13:45:00+00:00,337.50437251877185,0.0,3.9022357789197812
2025-07-05 14:00:00+00:00,337.81655138108545,0.0,3.9022357789197812
2025-07-05 14:15:00+00:00,338.4018867479234,338.4018867479234,0.0
2025-07-05 14:30:00+00:00,338.4018867479234,338.4018867479234,0.0
2025-07-05 14:45:00+00:00,338.4018867479234,338.4018867479234,0.0
2025-07-05 15:00:00+00:00,338.4018867479234,338.4018867479234,0.0
2025-07-05 15:15:00+00:00,338.4018867479234,338.4018867479234,0.0
2025-07-05 15:30:00+00:00,338.4018867479234,0.0,3.912612865625199
2025-07-05 15:45:00+00:00,338.2845083619547,0.0,3.912612865625199
