timestamp,value_usdc,cash,qty_BTCUSDC,action,entropy,adx,exp_ret
2025-09-02 06:51:00+00:00,1000.0,1000.0,0.0,HOLD,-37927.46462903514,21.339216747702427,-7.432866229458603e-05
2025-09-02 06:52:00+00:00,1000.0,1000.0,0.0,HOLD,-37937.242106519334,22.07736275045611,-5.8713271711079626e-05
2025-09-02 06:53:00+00:00,1000.0,1000.0,0.0,HOLD,-37965.16309133773,20.907386746533692,-4.793044223562162e-05
2025-09-02 06:54:00+00:00,1000.0,1000.0,0.0,HOLD,-37954.363720723464,21.09922182160542,-3.1747064782220854e-05
2025-09-02 06:55:00+00:00,1000.0,1000.0,0.0,HOLD,-38012.770181640815,20.22711546632558,-6.366182151855665e-05
2025-09-02 06:56:00+00:00,1000.0,1000.0,0.0,HOLD,-37920.050758548,19.97126043966615,4.657043874258928e-06
2025-09-02 06:57:00+00:00,1000.0,1000.0,0.0,HOLD,-37920.050758548,19.37269765069634,-2.1773477333219476e-07
2025-09-02 06:58:00+00:00,1000.0,1000.0,0.0,HOLD,-37920.050758548,18.401647426921837,2.1194267550890304e-05
2025-09-02 06:59:00+00:00,1000.0,1000.0,0.0,HOLD,-37910.97114646903,18.512583123456864,-2.7565124114540183e-05
2025-09-02 07:00:00+00:00,1000.0,1000.0,0.0,HOLD,-37887.807558817716,20.769953339326026,-4.100887733896889e-05
2025-09-02 07:01:00+00:00,1000.0,1000.0,0.0,HOLD,-37939.99686484809,22.27203550595276,-3.8836826872968424e-05
2025-09-02 07:02:00+00:00,1000.0,1000.0,0.0,HOLD,-37964.79825987386,22.66981494086292,-3.765694341244226e-05
2025-09-02 07:03:00+00:00,1000.0,1000.0,0.0,HOLD,-37955.978087116346,23.642938026124273,-2.1465540672189317e-05
2025-09-02 07:04:00+00:00,1000.0,1000.0,0.0,HOLD,-38035.80255055473,24.74074656304787,-2.964541561337185e-05
2025-09-02 07:05:00+00:00,1000.0,1000.0,0.0,HOLD,-38035.80255055473,25.605997725306143,-5.085118248781506e-05
2025-09-02 07:06:00+00:00,1000.0,1000.0,0.0,HOLD,-38056.47872563825,26.23770118061119,-3.989586118455918e-05
2025-09-02 07:07:00+00:00,1000.0,1000.0,0.0,HOLD,-38028.88236459206,25.99854861425997,-6.449104250777325e-05
2025-09-02 07:08:00+00:00,1000.0,1000.0,0.0,HOLD,-38056.47872563825,22.91612879933265,-6.542108259002092e-05
2025-09-02 07:09:00+00:00,1000.0,1000.0,0.0,HOLD,-38033.21784596601,22.03529959988216,-9.19295840844344e-05
2025-09-02 07:10:00+00:00,1000.0,1000.0,0.0,HOLD,-38041.72122514066,21.682602879723202,-8.773520207470377e-05
2025-09-02 07:11:00+00:00,1000.0,1000.0,0.0,HOLD,-38053.656695551515,23.018534625299015,-8.779960101358496e-05
2025-09-02 07:12:00+00:00,1000.0,1000.0,0.0,HOLD,-38093.90699001439,28.02542298902347,-7.518130545428903e-05
2025-09-02 07:13:00+00:00,1000.0,1000.0,0.0,HOLD,-38053.656695551515,32.915158597154374,-0.00010468065391746047
2025-09-02 07:14:00+00:00,1000.0,1000.0,0.0,HOLD,-38050.68682286511,36.991666578319474,-0.0001177478637009516
2025-09-02 07:15:00+00:00,1000.0,1000.0,0.0,HOLD,-38072.43288384019,41.23122179472013,-9.464888776610215e-05
2025-09-02 07:16:00+00:00,1000.0,1000.0,0.0,HOLD,-38078.570905646484,44.18868176802582,-5.1635262540920796e-05
2025-09-02 07:17:00+00:00,1000.0,1000.0,0.0,HOLD,-38125.47783308864,46.61880785484033,-3.821849980411494e-05
2025-09-02 07:18:00+00:00,1000.0,1000.0,0.0,HOLD,-38136.997527035404,48.78671312538015,-3.4584793517106725e-05
2025-09-02 07:19:00+00:00,1000.0,1000.0,0.0,HOLD,-38202.15061249067,48.12452344594686,-3.0053676026361814e-05
2025-09-02 07:20:00+00:00,1000.0,1000.0,0.0,HOLD,-38246.78932563309,48.116451120025474,-6.527104217723086e-05
2025-09-02 07:21:00+00:00,1000.0,1000.0,0.0,HOLD,-38314.43977026783,49.43767741281351,-8.755040195289926e-05
2025-09-02 07:22:00+00:00,1000.0,1000.0,0.0,HOLD,-38301.48085605114,50.470536374272626,-7.566669152637019e-05
2025-09-02 07:23:00+00:00,1000.0,1000.0,0.0,HOLD,-38283.599646988034,48.71401790443808,-4.351344962549542e-05
2025-09-02 07:24:00+00:00,1000.0,1000.0,0.0,HOLD,-38277.83480828121,46.79169740271356,-6.287901174625484e-05
2025-09-02 07:25:00+00:00,1000.0,1000.0,0.0,HOLD,-38335.98040977633,44.50224697156005,-4.824945318578812e-05
2025-09-02 07:26:00+00:00,1000.0,1000.0,0.0,HOLD,-38306.579506766466,38.970036401210386,-2.0388274305881203e-05
2025-09-02 07:27:00+00:00,1000.0,1000.0,0.0,HOLD,-38298.3708967402,35.139690789068865,-9.839853995117973e-06
2025-09-02 07:28:00+00:00,1000.0,1000.0,0.0,HOLD,-38274.62583384889,32.1571484653029,1.453642535851845e-05
2025-09-02 07:29:00+00:00,1000.0,1000.0,0.0,HOLD,-38306.77526079347,29.65434249972139,1.4892091366662431e-05
2025-09-02 07:30:00+00:00,1000.0,1000.0,0.0,HOLD,-38298.3708967402,28.186329755734242,-1.1679280682020946e-05
2025-09-02 07:31:00+00:00,1000.0,1000.0,0.0,HOLD,-38231.721916070426,26.408897687056367,2.667593451689251e-05
2025-09-02 07:32:00+00:00,1000.0,1000.0,0.0,HOLD,-38263.871343015,24.631465618378492,1.0455147653468275e-05
2025-09-02 07:33:00+00:00,1000.0,1000.0,0.0,HOLD,-38263.871343015,25.44978666225532,2.3554833097153165e-05
