timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-07 01:00:00+00:00,300.0,-0.0902758151663436,0.48134230175953463,HOLD,0.0,0,0
2021-01-07 02:00:00+00:00,300.0,1.772041375985137,0.455503857571466,HOLD,0.0,0,0
2021-01-07 03:00:00+00:00,300.0,1.3587337441338008,0.4717312764598587,HOLD,0.0,0,0
2021-01-07 04:00:00+00:00,300.0,1.1687053564907377,0.46793774353674317,HOLD,0.0,0,0
2021-01-07 05:00:00+00:00,300.0,-0.39590072834588325,0.4842111534915894,HOLD,0.0,0,0
2021-01-07 06:00:00+00:00,300.0,0.1327077645524078,0.4695597368489571,HOLD,0.0,0,0
2021-01-07 07:00:00+00:00,300.0,1.464826677612242,0.4421392222578422,HOLD,0.0,0,0
2021-01-07 08:00:00+00:00,300.0,0.6757989241955554,0.48937143253782406,HOLD,0.0,0,0
2021-01-07 09:00:00+00:00,300.0,1.0004094899141327,0.48846531923682024,HOLD,0.0,0,0
2021-01-07 10:00:00+00:00,300.0,1.4577484971466952,0.43103298158251285,HOLD,0.0,0,0
2021-01-07 11:00:00+00:00,300.0,1.030685736712744,0.4858774241013965,HOLD,0.0,0,0
2021-01-07 12:00:00+00:00,300.0,0.9049603427530929,0.5310627796179795,HOLD,0.0,0,0
2021-01-07 13:00:00+00:00,300.0,0.4662757594262341,0.4597932030906841,HOLD,0.0,0,0
2021-01-07 14:00:00+00:00,300.0,1.7210794373583673,0.5081334799461973,HOLD,0.0,0,0
2021-01-07 15:00:00+00:00,300.0,0.9437646616685403,0.5021280788407986,HOLD,0.0,0,0
2021-01-07 16:00:00+00:00,300.0,-1.7565595445853062,0.5875596495586461,HOLD,0.0,0,0
2021-01-07 17:00:00+00:00,300.0,-0.23504743637799289,0.48527107820581783,HOLD,0.0,0,0
2021-01-07 18:00:00+00:00,300.0,0.8278775962739607,0.7177266374748728,HOLD,0.0,0,0
2021-01-07 19:00:00+00:00,300.0,0.43756772282108924,0.5682985140379082,HOLD,0.0,0,0
2021-01-07 20:00:00+00:00,300.0,-0.032274401553044854,0.48019541649758973,HOLD,0.0,0,0
2021-01-07 21:00:00+00:00,300.0,0.8839172261743399,0.4776471023564202,HOLD,0.0,0,0
2021-01-07 22:00:00+00:00,300.0,1.065163753780829,0.4605601637380317,HOLD,0.0,0,0
2021-01-07 23:00:00+00:00,300.0,1.1861485338050743,0.5062600026080167,HOLD,0.0,0,0
2021-01-08 00:00:00+00:00,300.0,1.0651770540293284,0.45660003764037843,HOLD,0.0,0,0
2021-01-08 01:00:00+00:00,300.0,0.6521085161522078,0.5028863530880243,HOLD,0.0,0,0
2021-01-08 02:00:00+00:00,300.0,1.6935257510232264,0.5404147950011123,HOLD,0.0,0,0
2021-01-08 03:00:00+00:00,300.0,1.176611943866415,0.47983378393910164,HOLD,0.0,0,0
2021-01-08 04:00:00+00:00,300.0,0.24119843474534258,0.49496714809009384,HOLD,0.0,0,0
2021-01-08 05:00:00+00:00,300.0,0.4290072987143884,0.4861343451555686,HOLD,0.0,0,0
2021-01-08 06:00:00+00:00,300.0,-0.4815324906373368,0.47509965982753993,HOLD,0.0,0,0
2021-01-08 07:00:00+00:00,300.0,-1.4205913057061488,0.48390490779687595,HOLD,0.0,0,0
2021-01-08 08:00:00+00:00,300.0,-1.4528781878691308,0.4765642653721,HOLD,0.0,0,0
2021-01-08 09:00:00+00:00,300.0,-0.616995095957013,0.47957349562777457,HOLD,0.0,0,0
2021-01-08 10:00:00+00:00,300.0,-0.012567966932903362,0.5758609722544531,HOLD,0.0,0,0
2021-01-08 11:00:00+00:00,300.0,1.5449667769504316,0.5654452008744423,HOLD,0.0,0,0
2021-01-08 12:00:00+00:00,300.0,0.9975458895208299,0.5095438090195533,HOLD,0.0,0,0
2021-01-08 13:00:00+00:00,300.0,-0.7932445313180608,0.4876562222010712,HOLD,0.0,0,0
2021-01-08 14:00:00+00:00,300.0,-1.6434818002624079,0.4437433632029457,HOLD,0.0,0,0
